ordinal,ordinal,nominal,nominal,ordinal,ordinal,ordinal,nominal,nominal,nominal,ordinal,nominal,nominal,nominal,ordinal,ordinal,ordinal,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal
3,7,1,1,4,3,47,0,1,0,143,0,0,0,4,1,70.1,0,5,1,1,0,0,1,0,0,0,1
3,26,0,0,4,3,64,1,1,1,83,1,1,0,2,3,42.1,0,5,1,1,1,0,0,1,0,0,1
3,31,0,1,3,3,61,0,1,1,65,1,1,1,1,1,31.9,0,5,1,1,1,0,1,1,0,0,1
3,12,0,0,4,3,51,1,1,1,154,1,1,1,4,2,77.8,0,5,1,1,1,0,1,1,0,0,1
3,24,1,0,4,3,47,1,1,1,100,1,0,1,3,3,51.1,0,4,1,1,1,0,1,1,0,0,1
3,14,0,0,4,3,48,0,1,0,241,0,0,1,4,1,76,0,4,0,1,0,0,0,0,0,0,1
3,21,0,0,3,3,53,0,1,0,60,1,1,0,2,1,30.5,0,3,0,1,1,0,0,1,0,0,1
3,11,1,0,3,2,54,0,1,1,55,0,1,0,5,1,28.6,0,4,0,1,1,0,0,1,0,0,1
3,33,0,0,1,1,61,1,1,0,17,0,0,0,4,2,8.5,1,3,0,1,1,0,1,0,0,0,1
3,26,1,1,4,3,48,0,1,1,121,1,0,1,1,1,60.9,0,5,1,1,1,0,1,1,0,0,1
3,18,1,1,4,3,40,0,1,1,128,1,1,0,1,1,63.3,0,4,1,1,1,0,1,1,0,0,0
3,26,1,0,3,2,50,0,1,0,59,0,0,0,3,1,29.7,0,2,0,1,0,0,1,0,0,0,1
3,2,1,0,4,3,53,0,1,1,208,0,1,0,4,1,71.2,0,4,1,1,1,0,1,1,0,0,1
3,3,1,1,4,3,65,0,1,0,138,1,1,1,2,2,70.8,0,2,0,1,0,0,1,1,0,0,1
3,16,0,0,4,3,55,0,1,0,84,1,1,0,1,2,41.4,0,4,1,1,1,0,1,1,0,0,1
3,11,1,1,3,3,48,0,1,0,64,1,0,0,2,2,32.2,0,5,1,1,1,0,0,1,0,0,1
3,23,0,1,4,3,51,1,1,0,104,1,0,1,2,2,50.5,0,5,1,0,1,0,1,1,0,0,1
3,15,1,0,3,3,54,0,1,1,68,1,1,1,1,1,33.9,0,4,1,0,1,0,1,1,0,0,1
3,1,1,1,4,3,48,1,1,1,80,1,1,1,2,2,40.3,0,5,1,1,1,0,1,1,0,0,1
3,11,1,1,4,3,50,1,1,0,133,1,1,0,1,2,66.4,0,4,0,1,1,0,1,1,0,0,1
3,11,1,0,3,2,43,0,1,1,58,1,1,1,1,1,29.3,0,5,1,1,1,0,1,1,0,0,1
3,13,1,0,4,3,50,1,1,0,318,0,0,0,5,6,80.1,0,1,0,0,0,0,1,1,0,0,1
3,17,1,1,4,3,49,1,1,1,95,0,0,0,4,2,48.4,0,5,0,0,0,0,0,1,0,0,1
3,9,1,0,4,3,58,1,1,0,355,1,0,0,4,2,67.9,0,5,0,1,1,0,1,1,0,0,1
3,9,1,0,2,2,61,0,1,0,37,1,0,0,3,1,18.5,1,4,0,1,1,0,0,1,0,0,0
3,28,1,0,3,2,59,0,1,1,59,1,1,0,1,1,29.7,0,4,1,1,1,0,1,1,0,0,0
3,2,0,1,3,3,44,1,1,0,66,1,0,1,1,4,32.9,0,5,1,1,1,0,0,1,0,0,1
3,6,0,0,4,3,40,0,1,0,120,0,0,1,1,1,58.9,0,3,0,1,0,0,1,1,0,0,1
3,17,1,0,4,3,43,1,1,1,106,1,1,0,2,2,52.2,0,4,1,0,1,0,0,1,0,0,1
3,18,1,1,4,3,56,0,1,0,171,0,0,0,2,1,84.1,0,4,0,1,0,0,1,0,0,0,1
3,2,1,1,4,3,51,0,1,0,127,0,1,0,3,1,64.3,0,5,0,1,0,0,0,1,0,0,1
3,19,0,0,4,3,47,1,1,0,213,0,0,0,4,2,78,0,5,0,1,0,0,0,1,0,0,1
3,23,0,0,1,1,68,0,0,0,22,1,0,1,2,1,10.7,1,3,1,1,1,0,1,1,0,0,1
3,15,0,0,4,3,43,1,0,0,91,1,1,0,2,4,46.5,0,4,1,1,1,0,0,1,0,0,0
3,12,0,1,4,3,53,1,0,0,77,1,0,1,1,2,38.9,0,3,1,1,1,0,1,1,0,0,1
3,2,0,0,3,2,47,1,0,1,58,0,0,0,3,4,28.6,0,2,1,1,1,0,0,0,0,0,1
3,9,0,1,4,3,53,0,0,1,125,0,1,1,3,1,63.6,0,5,0,0,1,0,1,1,0,0,1
3,9,1,0,4,3,43,1,0,0,105,1,0,0,1,6,51.6,0,5,0,1,0,0,1,1,0,0,1
3,22,0,1,4,3,45,1,0,0,95,1,0,1,1,5,48.4,0,5,1,1,1,0,1,1,0,0,1
3,10,1,0,4,3,57,1,0,0,238,1,0,1,3,2,69,0,4,0,0,0,0,1,1,0,0,1
3,19,1,1,2,2,52,1,0,1,42,1,1,0,2,2,21.4,0,5,1,0,1,0,1,1,0,0,0
3,20,1,0,4,3,45,1,0,0,343,1,1,1,2,4,66.2,0,2,1,1,0,0,1,0,0,0,1
3,6,0,0,4,3,57,1,0,1,84,1,1,1,1,3,41.1,0,3,1,1,1,0,1,1,0,0,1
3,1,1,0,4,3,55,1,0,0,100,1,0,0,3,2,50.5,0,3,0,0,1,0,0,0,0,0,1
3,10,1,1,4,3,49,1,0,1,262,1,0,1,3,5,78.6,0,4,0,0,1,0,1,0,0,0,1
3,27,0,1,4,3,57,1,0,0,96,1,0,1,1,4,49.4,0,2,1,1,1,0,1,1,0,0,1
3,39,0,0,4,3,63,1,0,0,307,1,0,0,4,2,77.3,0,4,1,1,1,0,1,1,0,0,1
3,4,1,1,4,3,41,0,0,1,106,0,1,1,1,3,53.5,0,4,1,0,1,0,1,1,0,0,1
3,24,0,0,4,3,47,1,0,0,183,0,0,0,4,4,91.7,0,5,0,1,1,0,1,1,0,0,1
3,23,1,0,4,3,49,1,0,0,125,1,0,1,3,2,59.7,0,4,0,1,1,0,1,1,0,0,1
3,3,1,0,4,3,42,1,0,0,127,1,1,1,1,3,64.1,0,5,1,0,1,0,1,1,0,0,1
3,4,1,1,4,3,57,1,0,0,111,1,0,1,1,3,56.7,0,3,1,0,1,0,1,1,0,0,1
3,27,1,0,4,3,65,1,0,0,270,1,1,0,4,2,80.3,0,4,0,1,1,0,1,0,0,0,1
3,31,0,1,4,3,55,0,0,0,152,1,0,1,3,4,76.6,0,5,1,1,1,0,0,0,0,0,1
3,34,1,0,3,2,70,1,0,1,55,1,1,0,4,2,27.6,1,5,1,1,1,0,0,1,0,0,1
3,24,1,1,4,3,46,1,0,0,182,0,0,1,3,3,91.7,0,4,1,0,1,0,1,1,0,0,1
3,26,1,0,4,3,45,0,0,1,123,1,1,0,2,1,61.3,0,3,1,1,1,0,1,1,0,0,1
3,35,1,0,1,1,76,1,0,0,18,1,1,1,1,2,9,1,4,1,1,1,0,1,1,0,0,1
3,0,0,0,4,3,55,0,0,0,159,1,0,1,3,1,80.2,0,1,0,0,1,0,1,1,0,0,1
3,14,0,0,4,3,50,1,0,0,80,0,0,0,3,6,39.5,0,5,0,1,0,0,1,0,0,0,1
3,6,1,1,4,3,55,1,0,1,155,1,1,0,4,2,77.9,0,4,1,0,1,0,1,1,0,0,1
3,16,1,1,4,3,52,1,0,1,440,0,0,0,3,4,72.8,0,4,0,1,1,0,0,0,0,0,1
3,24,0,1,4,3,51,0,0,1,129,1,0,0,1,3,65.7,0,3,0,1,1,0,1,1,0,0,1
3,26,0,0,4,3,48,1,0,1,181,1,1,0,2,5,90.6,0,4,1,1,1,0,0,1,0,0,1
3,26,1,1,4,3,46,0,0,1,84,1,0,0,2,1,43.3,0,5,0,1,1,0,1,1,0,0,1
3,31,0,0,3,3,52,1,0,0,63,0,0,0,1,4,30.8,0,2,0,1,1,0,1,1,0,0,1
3,5,1,1,3,3,42,0,0,1,68,1,0,0,1,1,34.7,0,5,1,1,1,0,0,1,0,0,1
3,2,0,1,4,3,52,0,0,1,151,1,0,1,2,1,74.7,0,4,1,0,1,0,1,1,0,0,0
3,33,1,0,4,3,55,0,0,0,124,1,1,1,1,1,62,0,5,1,0,1,0,1,1,0,0,1
3,7,1,1,3,3,50,0,0,0,60,1,0,0,3,1,30.6,0,5,0,0,0,0,1,1,0,0,1
3,27,0,1,4,3,50,1,0,1,233,1,0,1,5,2,70.4,0,5,1,1,0,0,1,0,0,0,1
3,8,1,1,4,3,47,1,0,0,95,1,0,1,2,4,47,0,2,0,0,1,0,1,1,0,0,1
3,16,1,0,4,3,47,1,0,0,122,1,1,0,1,5,59.1,0,4,1,1,0,0,1,1,0,0,1
3,13,0,1,3,2,59,0,0,1,53,1,1,1,1,1,26.5,0,4,1,1,1,0,1,1,0,0,1
3,0,1,1,2,2,60,1,0,0,37,0,0,0,1,2,18.4,0,5,0,1,1,0,0,1,0,0,0
3,28,1,1,1,1,68,0,0,0,11,1,0,0,2,1,5.5,1,5,0,1,1,0,0,1,0,0,0
3,23,1,0,4,3,47,1,0,0,103,0,0,0,2,3,49.5,0,4,0,1,1,0,0,1,0,0,1
3,35,0,0,1,1,65,0,0,0,24,0,0,0,2,1,11.8,1,3,1,1,1,0,1,0,0,0,0
3,21,0,0,4,3,54,0,1,0,314,0,0,0,3,1,76.2,0,5,0,1,1,0,0,0,0,0,1
3,0,0,1,4,3,51,1,1,1,206,1,0,0,1,2,68,0,5,1,1,1,0,0,1,0,0,1
3,19,1,1,2,2,55,1,1,1,39,1,1,1,2,2,19.6,1,4,1,0,1,0,0,1,0,0,0
3,22,1,1,3,3,68,0,1,1,61,0,1,1,2,1,30.9,0,3,1,0,1,0,0,1,0,0,1
3,1,1,0,4,3,53,1,1,0,148,1,0,1,2,4,73.8,0,2,1,1,1,0,0,1,0,0,1
3,15,1,1,1,1,71,1,1,0,17,1,0,1,2,2,8.4,1,4,1,0,1,0,1,1,0,0,1
3,12,0,0,4,3,57,1,1,0,152,1,0,0,2,2,77.8,0,4,1,1,1,0,1,1,0,0,1
3,7,0,1,4,3,42,0,1,0,76,1,1,1,1,1,37.9,0,5,1,1,1,0,1,1,0,0,1
3,17,1,0,4,3,53,1,1,0,83,8,1,1,1,2,41,0,4,1,1,1,0,1,1,0,0,1
3,35,1,1,4,3,67,1,1,1,149,1,1,0,5,2,75.3,0,2,1,1,1,0,0,1,0,0,1
3,30,0,0,2,2,66,1,1,0,39,9,0,0,1,2,19.1,1,5,1,1,1,0,1,1,0,0,1
3,13,1,1,4,3,47,0,1,1,129,1,1,1,1,1,64.8,0,4,1,0,1,0,1,1,0,0,1
3,3,1,1,4,3,43,0,1,0,218,1,0,1,2,1,74.4,0,5,1,0,1,0,1,1,0,0,1
3,22,0,1,4,3,51,1,1,1,126,1,1,0,2,2,63.7,0,5,1,0,1,0,1,1,0,0,1
3,28,1,0,4,3,57,1,1,1,80,1,1,1,1,4,40.5,0,2,1,1,1,0,0,1,0,0,1
3,15,1,0,3,3,42,1,1,0,62,1,0,1,1,4,30.8,0,4,1,1,1,0,0,1,0,0,1
3,2,0,0,4,3,46,1,1,0,146,1,0,1,2,2,73.6,0,2,0,0,0,0,0,0,0,0,1
3,19,1,0,4,3,55,1,1,1,115,0,1,0,4,2,58.3,0,4,1,1,1,0,0,1,0,0,1
3,29,1,1,4,3,52,0,1,1,259,0,0,0,3,1,69.7,0,4,0,1,0,0,0,1,0,0,1
3,2,1,1,4,3,45,1,1,1,98,1,0,1,2,4,48.6,0,5,1,0,1,0,1,1,0,0,1
3,5,1,0,3,2,40,1,1,1,57,1,1,0,1,5,28.3,0,5,1,1,1,0,1,1,0,0,1
3,29,1,0,4,3,48,1,1,1,184,1,0,0,4,2,92.7,0,2,1,1,1,0,0,1,0,0,1
3,3,1,1,4,3,53,0,1,1,198,1,0,0,4,2,99.4,0,4,1,0,1,0,1,1,0,0,1
3,25,1,1,4,3,64,0,1,1,115,1,1,0,3,1,56.5,0,4,0,1,1,0,0,1,0,0,1
3,32,0,0,3,3,53,1,1,1,64,0,1,0,2,3,32.6,0,3,0,1,1,0,0,1,0,0,1
3,7,1,0,4,3,43,0,1,0,87,1,0,0,1,1,44.5,0,4,0,0,1,0,0,1,0,0,1
3,26,1,1,4,3,51,1,1,0,279,1,0,0,4,2,78.6,0,4,0,1,1,0,1,1,0,0,1
3,18,0,1,4,3,41,1,1,0,84,1,0,1,1,2,42.9,0,5,1,1,1,0,1,1,0,0,1
3,18,1,0,4,3,49,1,1,0,188,1,0,1,2,2,93.4,0,5,1,0,1,0,1,0,0,0,0
3,8,1,0,4,3,49,1,1,1,148,1,0,1,2,6,73.3,0,2,1,1,1,0,1,1,0,0,1
3,6,1,1,4,3,52,1,1,1,406,0,0,0,2,5,70.7,0,5,0,1,1,0,0,1,0,0,1
3,36,0,0,4,3,55,0,1,0,151,1,0,0,2,1,75.9,0,3,1,1,1,0,1,1,0,0,1
3,25,1,0,4,3,45,0,1,0,84,1,1,0,1,2,42.5,0,4,0,1,1,0,0,0,0,0,1
3,32,1,0,4,3,51,1,1,0,360,1,0,1,4,2,73.8,0,5,1,1,1,0,0,1,0,0,1
3,13,0,0,4,3,55,0,0,0,167,1,0,0,5,2,83.2,0,5,0,0,1,0,0,1,0,0,1
3,20,0,0,1,1,72,0,0,1,17,1,0,1,1,1,8.5,1,5,1,1,1,0,1,1,0,0,1
3,2,1,1,1,1,57,1,0,1,19,1,0,1,1,2,9.5,1,1,1,1,1,0,1,1,0,0,1
3,9,1,1,4,3,54,1,0,0,236,1,1,1,3,2,76.9,0,4,0,0,1,0,1,1,0,0,1
3,36,1,1,4,3,56,0,0,0,128,0,0,1,3,1,63.8,0,3,1,0,1,0,1,1,0,0,1
3,33,0,0,4,3,52,0,0,0,98,1,1,0,3,1,47.2,0,5,0,1,1,0,0,1,0,0,1
3,2,1,1,4,3,47,1,0,1,158,0,0,1,2,2,79,0,3,1,0,1,0,1,1,0,0,1
3,24,1,0,3,3,47,0,0,0,70,1,0,0,3,1,34.5,0,3,0,1,1,0,1,1,0,0,1
3,12,1,1,4,3,46,0,0,0,98,1,1,1,2,1,47.8,0,5,1,1,1,0,1,1,0,0,0
3,25,1,1,1,1,57,0,0,1,9,0,1,0,4,1,4.5,1,4,1,0,1,1,1,1,1,1,1
3,20,1,1,1,1,69,0,0,1,22,1,0,1,1,1,10.5,1,5,1,1,1,0,1,1,0,0,1
3,1,0,0,4,3,46,1,0,0,157,1,0,1,2,3,78.4,0,4,0,0,0,0,1,0,0,0,1
3,10,1,0,4,3,47,1,0,0,197,1,1,0,3,3,98.7,0,4,0,0,1,0,0,1,0,0,1
3,8,1,0,4,3,51,0,0,1,171,0,1,0,4,2,86.5,0,4,0,1,0,0,0,0,0,0,1
3,8,0,0,4,3,49,0,0,0,189,1,0,0,4,1,95.3,0,5,0,0,0,0,1,0,0,0,1
3,25,1,0,4,3,61,1,0,1,130,8,1,0,5,2,65.2,0,5,0,1,0,0,0,1,0,0,1
3,33,0,1,3,2,64,1,0,1,50,1,0,0,3,5,25,0,3,1,0,1,0,1,1,0,0,1
3,15,0,0,4,3,50,1,0,0,291,1,0,1,3,7,78.4,0,4,0,1,1,0,1,1,0,0,1
3,1,1,0,4,3,43,0,0,1,99,1,0,1,1,1,50.4,0,5,1,0,1,0,1,1,0,0,1
3,23,1,0,4,3,50,1,0,0,98,9,0,0,4,4,49,0,3,0,1,0,0,0,1,0,0,1
3,18,1,1,1,1,55,0,0,1,18,1,1,1,3,1,8.9,1,4,1,0,1,0,0,1,0,0,1
3,5,0,0,4,3,44,1,0,0,161,1,0,1,2,4,80.1,0,2,1,1,1,0,1,1,0,0,1
3,17,1,1,2,2,74,1,0,0,33,1,1,1,2,3,16.4,1,5,0,0,1,0,1,1,0,0,1
3,42,0,0,4,3,62,1,0,1,83,0,1,0,1,2,42.1,0,5,1,1,1,0,0,1,0,0,1
3,12,1,1,1,1,62,1,0,1,12,1,1,1,4,2,5.8,1,5,1,0,1,1,1,1,0,1,1
3,4,0,0,2,1,65,0,0,1,25,1,0,1,1,1,12.5,1,3,0,0,1,0,1,1,0,0,1
3,15,1,0,3,3,47,1,0,0,69,1,1,1,1,2,35,0,5,1,0,1,0,1,1,0,0,1
3,41,0,0,1,1,66,0,0,0,9,0,0,0,3,1,4.4,1,3,1,1,1,0,0,1,0,1,1
3,24,1,0,1,1,64,1,0,1,13,1,1,1,1,2,6.3,1,5,1,1,1,0,1,1,0,0,1
3,25,0,0,4,3,46,1,0,1,87,1,0,0,1,2,44.4,0,3,0,1,0,0,1,0,0,0,1
3,12,1,1,4,3,45,1,0,1,144,1,0,1,1,2,72.6,0,5,1,0,1,0,1,1,0,0,1
3,5,1,1,2,2,47,0,0,1,45,1,1,1,1,1,22.9,0,4,1,1,1,0,1,1,0,0,1
3,14,1,0,4,3,53,1,0,0,220,0,0,0,5,4,64.7,0,4,0,1,0,0,0,1,0,0,1
3,24,1,1,4,3,52,1,0,1,90,1,0,1,1,2,45.1,0,4,1,1,1,0,1,1,0,0,1
3,30,1,0,4,3,56,0,0,0,245,1,0,0,3,1,77.2,0,4,0,1,1,0,0,1,0,0,1
3,3,1,1,2,2,67,0,0,1,43,1,0,1,1,1,21.9,1,5,1,0,1,0,1,1,0,0,1
3,28,0,0,4,3,57,1,1,1,92,1,0,0,2,4,45.5,0,5,1,1,1,0,1,1,0,0,1
3,19,1,1,4,3,49,1,1,1,89,1,0,0,2,2,44.7,0,5,1,1,1,0,1,1,0,0,1
3,6,0,0,3,3,61,1,1,0,64,1,0,0,3,2,32,0,5,1,1,1,0,1,0,0,0,1
3,11,1,0,4,3,48,0,1,1,201,1,0,0,4,1,73.7,0,1,0,1,1,0,1,1,0,0,1
3,0,1,0,4,3,52,1,1,0,184,0,0,1,3,2,91.5,0,5,0,0,1,0,1,1,0,0,1
3,16,1,0,3,3,65,0,1,0,69,9,0,1,1,1,34.7,0,5,1,0,1,0,0,1,0,0,1
3,16,1,1,2,2,69,0,1,1,45,0,1,1,4,1,22.7,1,4,1,0,1,0,0,1,0,0,1
3,25,1,0,4,3,54,0,1,0,289,1,1,0,4,1,71,0,5,0,1,1,0,0,1,0,0,1
3,10,1,1,4,3,45,0,1,1,130,1,1,1,2,1,65.3,0,2,1,0,1,0,1,1,0,0,1
3,24,1,1,4,3,56,0,1,1,91,8,1,1,1,1,46.5,0,2,1,1,1,0,0,1,0,0,1
3,29,1,1,4,3,51,0,1,0,125,0,1,0,2,1,62.1,0,2,0,1,1,0,1,1,0,0,1
3,20,0,0,4,3,68,1,1,1,130,1,1,0,3,2,64.3,0,3,1,1,1,0,1,1,0,0,1
3,20,0,0,1,1,66,0,1,1,14,0,1,0,3,1,6.9,1,2,1,1,1,0,1,1,0,0,1
3,23,0,0,4,3,55,1,1,0,93,1,1,0,1,2,47.4,0,5,1,1,0,0,1,0,0,0,1
3,18,0,0,4,3,46,1,1,0,128,0,1,0,1,2,64.8,0,4,0,1,1,0,1,1,0,0,1
3,29,1,1,4,3,53,0,1,1,278,0,0,0,5,2,70.5,0,5,0,1,0,0,0,0,0,0,1
3,3,1,1,4,3,63,0,1,0,90,1,0,1,1,1,46.2,0,4,1,1,1,0,1,1,0,0,1
3,4,1,0,4,3,54,0,1,0,100,1,0,1,2,1,49.3,0,5,1,1,1,0,0,1,0,0,1
3,29,1,1,4,3,49,0,1,0,275,1,0,1,3,1,72.7,0,5,1,0,1,0,0,1,0,0,1
3,5,1,1,4,3,54,1,1,1,192,1,1,0,4,2,92.5,0,5,0,1,1,0,1,0,0,0,1
3,1,0,0,4,3,52,0,1,0,258,1,0,1,4,2,77.5,0,4,0,1,0,0,1,0,0,0,1
3,0,1,1,4,3,47,1,1,1,80,1,1,1,2,3,39.7,0,2,1,0,1,0,1,1,0,0,1
3,29,0,0,4,3,54,0,1,0,160,0,0,0,3,1,79.2,0,2,1,1,1,0,0,0,0,0,1
3,13,0,1,4,3,54,1,1,0,152,1,0,0,2,6,74.4,0,3,1,1,1,0,0,1,0,0,1
3,21,0,0,4,3,50,0,1,1,145,0,0,0,3,1,73.1,0,3,0,1,1,0,0,1,0,0,1
3,20,0,0,4,3,45,1,1,0,319,1,0,1,2,4,65.5,0,5,1,1,1,0,1,1,0,0,1
3,9,0,0,4,3,50,0,1,0,115,1,0,0,1,1,57.6,0,4,1,1,1,0,1,1,0,0,1
3,9,1,1,4,3,54,0,1,1,206,1,1,1,2,1,70.4,0,4,0,0,1,0,1,1,0,0,1
3,26,1,0,4,3,55,0,1,0,372,0,0,0,3,1,71,0,5,1,1,1,0,0,1,0,0,1
3,23,0,0,4,3,56,1,1,0,181,1,0,0,2,2,89.6,0,1,1,1,1,0,1,1,0,0,1
3,11,1,1,4,3,53,0,1,0,252,1,1,1,2,1,74.6,0,4,1,0,1,0,0,1,0,0,1
3,51,0,1,4,3,72,1,1,1,180,1,0,0,4,2,89.9,0,5,1,1,1,0,1,1,0,0,1
3,19,0,0,4,3,47,1,1,0,138,1,0,1,1,5,70.1,0,5,0,0,1,0,1,1,0,0,1
3,8,1,1,4,3,53,1,1,0,103,1,0,0,2,2,50.9,0,4,1,0,1,0,1,1,0,0,1
3,33,1,0,4,3,55,1,1,1,249,1,1,0,3,2,69.7,0,3,0,1,1,0,0,0,0,0,1
3,1,1,0,3,3,48,0,1,0,69,1,0,0,1,3,34.3,0,4,0,0,0,0,1,0,0,0,1
3,37,0,0,4,3,60,0,1,0,198,0,0,0,2,3,98.7,0,4,1,1,1,0,0,1,0,0,1
3,7,1,0,2,1,71,0,1,0,29,1,1,0,2,1,14.9,1,4,0,0,0,0,1,1,0,0,1
3,15,0,1,4,3,47,0,0,0,118,1,0,0,2,1,59.8,0,5,1,1,1,0,1,1,0,0,1
3,32,0,0,4,3,51,0,0,0,146,1,0,0,1,1,73.9,0,5,0,1,1,0,1,0,0,0,0
3,31,0,0,4,3,54,1,0,1,120,1,0,0,1,2,60.1,0,4,1,1,1,0,0,1,0,0,1
3,3,1,0,4,3,54,0,0,0,278,0,0,0,5,1,69.1,0,5,0,1,0,0,0,0,0,0,1
3,13,1,0,4,3,57,1,0,1,148,1,0,0,2,3,75.8,0,3,1,1,1,0,1,1,0,0,1
3,2,1,1,4,3,46,1,0,0,112,1,0,1,1,4,54.6,0,4,1,0,1,0,1,1,0,0,1
3,3,1,1,4,3,62,0,0,1,135,1,0,1,3,1,68.2,0,5,1,0,1,0,0,1,0,0,1
3,1,1,0,4,3,50,0,0,0,356,0,0,0,4,1,79.1,0,4,0,0,0,0,0,0,0,0,1
3,8,1,0,4,3,56,1,0,1,117,1,0,1,2,2,56.7,0,4,1,1,0,0,1,1,0,0,1
3,31,1,1,4,3,58,1,0,0,230,0,0,0,5,3,76.6,0,5,0,0,1,0,0,1,0,0,1
3,20,1,0,4,3,47,0,0,0,134,1,1,1,1,1,66.2,0,5,1,0,1,0,1,1,0,0,1
3,38,0,0,4,3,59,0,0,0,92,0,0,0,3,1,45.1,0,5,0,1,1,0,1,1,0,0,1
3,26,1,1,4,3,56,0,0,0,174,1,0,1,3,1,85.8,0,5,1,1,1,0,0,1,0,0,1
3,2,1,1,3,3,53,1,0,0,69,1,1,1,1,2,33.8,0,4,1,1,1,0,1,1,0,0,0
3,6,1,0,4,3,58,0,0,1,153,1,0,0,2,1,77.2,0,3,1,0,1,0,1,1,0,0,1
3,12,1,0,4,3,58,1,0,1,160,0,1,0,1,3,79.4,0,3,1,1,1,0,0,1,0,0,1
3,6,0,0,4,3,52,1,0,0,208,1,0,1,4,2,80.3,0,3,1,1,1,0,0,1,0,0,1
3,2,0,1,1,1,57,1,0,1,16,1,1,1,1,2,8,1,3,1,1,1,0,1,1,0,0,1
3,31,0,0,4,3,54,1,0,1,133,1,1,0,2,4,65.7,0,4,1,1,1,0,1,1,0,0,1
3,23,0,1,4,3,48,0,0,1,189,1,1,1,2,1,93.8,0,4,1,1,1,0,1,1,0,0,1
3,19,1,0,4,3,57,0,0,1,304,0,0,0,4,3,74.4,0,2,0,1,1,0,0,0,0,0,1
3,35,1,0,3,3,54,0,0,0,69,1,0,0,4,1,36,0,3,1,0,1,0,1,1,0,0,1
3,45,0,0,1,1,66,0,0,1,21,1,1,0,1,1,10.5,1,5,1,1,1,0,1,1,0,0,1
3,14,1,1,4,3,51,0,0,0,112,1,0,1,1,1,57.3,0,4,1,0,1,0,1,1,0,0,1
3,21,1,1,4,3,61,0,0,1,188,0,1,0,3,1,94.6,0,3,0,0,1,0,0,0,0,0,1
3,12,1,1,4,3,46,0,0,1,167,0,0,1,2,1,84.4,0,4,0,0,1,0,1,1,0,0,1
3,15,0,0,4,3,51,1,0,1,103,1,1,0,2,2,51.1,0,5,1,1,1,0,0,1,0,0,1
3,48,0,0,1,1,72,1,0,1,12,1,1,0,2,2,5.9,1,3,1,1,1,0,1,1,0,0,0
3,11,1,1,4,3,51,0,0,0,191,1,1,1,2,3,96.8,0,5,0,0,1,0,1,1,0,0,1
3,14,1,0,3,2,54,0,0,1,50,1,1,0,1,2,24.3,0,5,0,0,1,0,0,1,0,0,1
3,21,0,0,3,2,55,0,0,0,56,1,0,1,1,1,27.3,0,5,0,0,1,0,1,1,0,0,1
3,1,0,1,4,3,51,0,0,1,239,1,0,1,3,1,79.3,0,4,1,1,1,0,1,1,0,0,0
3,27,0,0,4,3,51,1,0,1,123,1,1,1,3,2,59.6,0,5,1,1,1,0,1,1,0,0,0
3,5,1,1,4,3,51,0,0,0,114,1,0,0,2,3,56.4,0,5,0,0,1,0,1,1,0,0,1
3,3,1,1,4,3,45,0,0,0,276,1,0,1,2,1,73.2,0,4,0,1,1,0,0,1,0,0,0
3,2,1,1,4,3,46,1,0,0,279,1,0,1,2,5,74.3,0,4,0,0,1,0,1,0,0,0,0
3,5,1,1,4,3,51,1,0,1,116,1,1,1,1,2,58.8,0,3,1,1,1,0,1,1,0,0,1
3,0,1,0,4,3,45,0,0,0,80,1,1,1,1,1,40,0,4,0,0,1,0,1,1,0,0,1
3,14,0,1,3,3,51,1,0,0,68,1,0,0,3,2,33,0,5,0,1,1,0,1,1,0,0,1
3,18,1,0,4,3,45,0,1,1,135,1,1,1,1,1,67.6,0,3,1,0,1,0,1,1,0,0,1
3,13,1,1,4,3,53,0,1,0,129,1,0,0,1,1,64.7,0,4,1,0,1,0,0,1,0,0,1
3,8,1,1,4,3,54,1,1,0,213,1,1,1,2,3,72,0,5,0,1,1,0,1,0,0,0,1
3,21,0,0,4,3,45,1,1,0,110,1,1,0,2,4,56.1,0,1,1,1,1,0,0,1,0,0,1
3,49,0,0,2,2,69,0,1,0,43,1,0,0,3,1,22,1,5,0,1,0,0,0,0,0,0,1
3,21,0,0,3,3,47,0,1,1,74,0,1,1,3,1,37.5,0,3,1,0,1,0,1,1,0,0,1
3,5,0,1,4,3,44,1,1,0,205,1,0,1,1,3,62.7,0,5,1,0,1,0,1,1,0,0,1
3,23,0,1,3,2,62,1,1,0,57,1,0,1,2,2,28.1,0,3,1,1,1,0,1,1,0,0,1
3,19,1,0,4,3,52,1,1,0,137,1,0,1,2,4,68.7,0,4,0,1,1,0,1,1,0,0,1
3,6,0,1,4,3,46,1,1,1,167,0,1,1,2,3,84.5,0,5,0,1,0,0,0,0,0,0,1
3,39,0,1,4,3,58,1,1,1,122,0,0,0,2,5,61,0,4,0,1,1,0,0,1,0,0,1
3,31,0,0,4,3,51,1,1,0,213,1,0,0,1,2,73.3,0,5,0,1,1,0,0,1,0,0,1
3,29,0,0,3,3,55,0,1,0,74,1,0,1,1,1,38.2,0,3,0,0,1,0,1,0,0,0,1
3,22,0,1,4,3,49,1,1,0,181,1,1,1,1,3,90.4,0,2,0,1,1,0,1,1,0,0,1
3,19,1,1,4,3,57,1,1,1,148,1,0,0,4,2,74.2,0,4,0,1,0,0,0,1,0,0,1
