ordinal,ordinal,nominal,nominal,ordinal,ordinal,ordinal,nominal,nominal,nominal,ordinal,nominal,nominal,nominal,ordinal,ordinal,ordinal,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal
3.0,22.0,0.0,0.0,4.0,3.0,55.0,0.0,0.0,0.0,127.0,1.0,0.0,1.0,2.0,1.0,64.1,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,17.0,1.0,0.0,4.0,3.0,45.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,3.0,50.9,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,20.0,1.0,0.0,4.0,3.0,46.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,2.0,1.0,64.4,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,16.0,1.0,0.0,4.0,3.0,65.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,3.0,1.0,38.3,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,4.0,3.0,38.0,0.0,0.0,0.0,85.0,1.0,1.0,1.0,1.0,1.0,41.5,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,17.0,0.0,0.0,4.0,3.0,48.0,0.0,0.0,0.0,297.0,0.0,1.0,0.0,5.0,1.0,66.9,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,16.0,1.0,0.0,2.0,2.0,46.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,1.0,1.0,23.5,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,6.0,1.0,1.0,3.0,2.0,69.0,1.0,0.0,0.0,61.0,1.0,0.0,1.0,2.0,4.0,29.7,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,37.0,0.0,0.0,4.0,3.0,57.0,0.0,0.0,1.0,85.0,1.0,1.0,0.0,2.0,1.0,41.5,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,9.0,1.0,1.0,3.0,2.0,61.0,1.0,0.0,1.0,50.0,1.0,1.0,0.0,4.0,2.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,37.0,0.0,0.0,4.0,3.0,56.0,1.0,0.0,1.0,133.0,0.0,1.0,0.0,4.0,2.0,68.8,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,2.0,0.0,0.0,3.0,3.0,41.0,1.0,0.0,1.0,62.0,1.0,0.0,1.0,1.0,5.0,30.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,0.0,1.0,1.0,3.0,2.0,49.0,1.0,0.0,1.0,52.0,9.0,0.0,0.0,4.0,5.0,26.9,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,51.0,1.0,0.0,1.0,1.0,71.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,3.0,1.0,6.5,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,2.0,0.0,0.0,4.0,3.0,42.0,0.0,0.0,0.0,120.0,1.0,0.0,1.0,1.0,1.0,62.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,2.0,1.0,1.0,1.0,1.0,69.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,4.5,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,0.0,0.0,0.0,4.0,3.0,50.0,1.0,0.0,0.0,270.0,0.0,0.0,0.0,4.0,2.0,79.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.0,1.0,1.0,3.0,3.0,39.0,0.0,0.0,1.0,63.0,1.0,0.0,1.0,1.0,1.0,30.8,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,7.0,1.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,25.2,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,22.0,1.0,0.0,3.0,2.0,56.0,0.0,0.0,1.0,51.0,1.0,0.0,1.0,1.0,1.0,25.8,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,13.0,0.0,0.0,4.0,3.0,44.0,0.0,0.0,0.0,151.0,1.0,0.0,0.0,2.0,1.0,74.8,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,22.0,1.0,0.0,4.0,3.0,47.0,0.0,0.0,1.0,112.0,1.0,0.0,1.0,2.0,1.0,56.9,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,6.0,1.0,0.0,2.0,2.0,63.0,1.0,0.0,1.0,40.0,1.0,1.0,1.0,2.0,3.0,18.8,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,8.0,1.0,0.0,4.0,3.0,55.0,0.0,0.0,0.0,103.0,1.0,0.0,1.0,2.0,1.0,48.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.0,1.0,0.0,4.0,3.0,49.0,1.0,0.0,0.0,103.0,1.0,0.0,1.0,1.0,2.0,50.8,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,35.0,1.0,0.0,4.0,3.0,54.0,1.0,0.0,0.0,349.0,1.0,0.0,0.0,4.0,2.0,81.5,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,21.0,0.0,0.0,4.0,3.0,47.0,1.0,1.0,1.0,181.0,0.0,0.0,0.0,2.0,2.0,90.4,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,23.0,1.0,1.0,1.0,1.0,70.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,2.0,1.0,10.3,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,4.0,1.0,1.0,4.0,3.0,45.0,0.0,1.0,0.0,196.0,9.0,0.0,1.0,3.0,1.0,96.3,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,50.0,0.0,0.0,3.0,3.0,71.0,0.0,1.0,1.0,69.0,1.0,0.0,0.0,1.0,1.0,34.8,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,5.0,0.0,1.0,4.0,3.0,48.0,0.0,1.0,0.0,90.0,1.0,0.0,1.0,1.0,1.0,45.1,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,30.0,1.0,0.0,2.0,2.0,52.0,0.0,1.0,1.0,40.0,1.0,1.0,0.0,2.0,2.0,20.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,2.0,0.0,1.0,3.0,2.0,63.0,0.0,1.0,0.0,55.0,1.0,1.0,1.0,2.0,1.0,27.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,15.0,1.0,0.0,3.0,3.0,41.0,1.0,1.0,0.0,74.0,1.0,0.0,0.0,1.0,2.0,36.7,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,6.0,0.0,0.0,4.0,3.0,52.0,1.0,1.0,1.0,101.0,9.0,0.0,0.0,1.0,2.0,50.6,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,5.0,0.0,1.0,1.0,1.0,66.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,3.0,7.4,1.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3.0,8.0,0.0,0.0,4.0,3.0,57.0,0.0,1.0,0.0,192.0,1.0,0.0,0.0,5.0,1.0,95.8,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,7.0,1.0,1.0,4.0,3.0,42.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,1.0,46.4,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,37.0,0.0,0.0,4.0,3.0,56.0,1.0,1.0,0.0,98.0,1.0,0.0,0.0,2.0,2.0,49.8,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,8.0,1.0,0.0,2.0,2.0,51.0,0.0,1.0,0.0,49.0,1.0,1.0,0.0,1.0,1.0,23.9,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,16.0,1.0,0.0,4.0,3.0,59.0,0.0,1.0,0.0,128.0,9.0,1.0,0.0,3.0,1.0,64.2,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,2.0,0.0,0.0,4.0,3.0,48.0,0.0,1.0,0.0,113.0,1.0,0.0,1.0,1.0,1.0,54.8,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,23.0,0.0,0.0,4.0,3.0,48.0,1.0,1.0,0.0,95.0,0.0,1.0,0.0,2.0,2.0,46.4,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,8.0,0.0,0.0,4.0,3.0,49.0,1.0,1.0,0.0,121.0,1.0,0.0,1.0,1.0,4.0,60.8,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,22.0,1.0,0.0,3.0,3.0,45.0,1.0,1.0,1.0,69.0,0.0,1.0,0.0,2.0,3.0,34.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,4.0,1.0,1.0,4.0,3.0,59.0,1.0,1.0,1.0,115.0,1.0,1.0,0.0,4.0,4.0,56.6,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,5.0,1.0,0.0,4.0,3.0,62.0,1.0,1.0,1.0,260.0,0.0,0.0,1.0,4.0,2.0,76.8,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,30.0,1.0,0.0,3.0,2.0,60.0,0.0,1.0,0.0,53.0,1.0,1.0,1.0,2.0,1.0,27.5,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,13.0,1.0,1.0,4.0,3.0,55.0,0.0,1.0,1.0,177.0,1.0,1.0,0.0,3.0,1.0,88.2,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,3.0,1.0,1.0,4.0,3.0,61.0,0.0,1.0,1.0,136.0,8.0,0.0,1.0,2.0,1.0,68.3,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,3.0,1.0,1.0,4.0,3.0,48.0,0.0,1.0,1.0,102.0,1.0,1.0,0.0,1.0,1.0,51.4,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,0.0,1.0,1.0,4.0,3.0,47.0,1.0,1.0,1.0,83.0,1.0,1.0,0.0,2.0,3.0,41.1,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,3.0,1.0,0.0,4.0,3.0,51.0,1.0,1.0,1.0,107.0,0.0,1.0,0.0,3.0,4.0,52.4,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,12.0,1.0,0.0,4.0,3.0,42.0,1.0,1.0,1.0,124.0,1.0,1.0,1.0,2.0,2.0,62.1,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,15.0,1.0,1.0,4.0,3.0,63.0,1.0,1.0,1.0,105.0,0.0,0.0,0.0,4.0,4.0,52.7,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,23.0,0.0,0.0,4.0,3.0,63.0,1.0,1.0,1.0,174.0,9.0,1.0,0.0,3.0,3.0,89.5,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,14.0,1.0,1.0,4.0,3.0,53.0,0.0,1.0,0.0,181.0,1.0,0.0,1.0,3.0,1.0,89.7,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,18.0,0.0,0.0,4.0,3.0,41.0,1.0,1.0,0.0,125.0,1.0,0.0,0.0,2.0,3.0,64.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,2.0,1.0,0.0,3.0,3.0,50.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,2.0,3.0,36.6,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,14.0,1.0,1.0,4.0,3.0,47.0,0.0,1.0,1.0,205.0,1.0,1.0,1.0,2.0,3.0,79.9,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,19.0,0.0,0.0,4.0,3.0,45.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,1.0,47.7,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,21.0,1.0,0.0,4.0,3.0,56.0,0.0,1.0,1.0,83.0,1.0,0.0,0.0,3.0,1.0,42.3,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,7.0,1.0,0.0,1.0,1.0,61.0,1.0,1.0,1.0,17.0,1.0,0.0,1.0,4.0,3.0,8.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,2.0,0.0,0.0,3.0,3.0,45.0,1.0,1.0,1.0,71.0,0.0,1.0,1.0,1.0,4.0,35.1,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,10.0,1.0,0.0,4.0,3.0,52.0,0.0,1.0,1.0,439.0,1.0,0.0,1.0,4.0,1.0,80.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,14.0,1.0,1.0,4.0,3.0,42.0,0.0,1.0,1.0,93.0,1.0,1.0,1.0,2.0,1.0,46.4,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,22.0,1.0,0.0,4.0,3.0,47.0,0.0,1.0,0.0,193.0,0.0,1.0,0.0,5.0,1.0,95.1,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,5.0,1.0,1.0,2.0,2.0,39.0,1.0,1.0,0.0,38.0,1.0,1.0,1.0,1.0,2.0,18.9,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,21.0,1.0,0.0,2.0,2.0,47.0,1.0,1.0,1.0,39.0,1.0,1.0,0.0,1.0,3.0,19.4,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,29.0,1.0,0.0,4.0,3.0,56.0,1.0,1.0,0.0,214.0,1.0,1.0,0.0,4.0,3.0,67.6,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,8.0,1.0,0.0,4.0,3.0,47.0,0.0,1.0,0.0,97.0,1.0,0.0,0.0,3.0,1.0,48.9,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,15.0,0.0,1.0,3.0,2.0,42.0,1.0,1.0,1.0,51.0,0.0,0.0,0.0,3.0,4.0,25.2,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,4.0,1.0,0.0,4.0,3.0,48.0,1.0,0.0,0.0,1116.0,1.0,0.0,1.0,4.0,4.0,74.1,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,9.0,0.0,0.0,3.0,3.0,47.0,1.0,0.0,0.0,65.0,1.0,0.0,1.0,1.0,2.0,32.5,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,11.0,1.0,0.0,4.0,3.0,47.0,1.0,0.0,1.0,107.0,0.0,1.0,0.0,4.0,3.0,53.6,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,25.0,0.0,1.0,4.0,3.0,48.0,1.0,0.0,1.0,173.0,0.0,0.0,0.0,4.0,2.0,86.2,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,30.0,1.0,0.0,4.0,3.0,53.0,0.0,0.0,0.0,103.0,0.0,1.0,0.0,1.0,1.0,50.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,19.0,0.0,1.0,4.0,3.0,48.0,0.0,0.0,1.0,151.0,1.0,0.0,0.0,1.0,1.0,75.5,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,10.0,1.0,1.0,4.0,3.0,50.0,0.0,0.0,1.0,111.0,1.0,0.0,1.0,1.0,1.0,56.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,16.0,1.0,1.0,4.0,3.0,56.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,4.0,2.0,68.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,26.0,1.0,1.0,3.0,2.0,56.0,1.0,0.0,0.0,58.0,1.0,0.0,1.0,3.0,2.0,28.8,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,4.0,1.0,0.0,4.0,3.0,48.0,0.0,0.0,0.0,109.0,0.0,1.0,0.0,3.0,1.0,55.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0.0,0.0,4.0,3.0,47.0,1.0,0.0,0.0,159.0,1.0,0.0,1.0,3.0,2.0,78.4,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,8.0,0.0,0.0,4.0,3.0,49.0,1.0,0.0,1.0,306.0,1.0,1.0,0.0,3.0,2.0,68.8,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,16.0,1.0,1.0,4.0,3.0,56.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,5.0,1.0,84.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,32.0,1.0,0.0,4.0,3.0,62.0,0.0,0.0,1.0,96.0,1.0,0.0,0.0,3.0,1.0,48.3,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,4.0,3.0,49.0,1.0,0.0,0.0,101.0,1.0,0.0,1.0,1.0,2.0,49.2,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,33.0,1.0,1.0,1.0,1.0,62.0,0.0,0.0,0.0,18.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,1.0,1.0,58.0,1.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,6.6,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,29.0,1.0,1.0,1.0,1.0,64.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,3.0,2.0,7.3,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,9.0,1.0,1.0,4.0,3.0,43.0,1.0,0.0,0.0,89.0,0.0,1.0,1.0,2.0,2.0,44.2,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,24.0,1.0,0.0,4.0,3.0,61.0,0.0,0.0,0.0,270.0,0.0,1.0,0.0,4.0,1.0,76.6,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,21.0,0.0,1.0,3.0,3.0,65.0,1.0,0.0,0.0,68.0,0.0,0.0,0.0,3.0,4.0,33.1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,4.0,1.0,1.0,3.0,3.0,58.0,1.0,0.0,0.0,74.0,0.0,0.0,1.0,2.0,2.0,36.4,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,13.0,1.0,0.0,4.0,3.0,44.0,1.0,0.0,1.0,140.0,1.0,1.0,0.0,3.0,4.0,70.3,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,20.0,1.0,1.0,3.0,3.0,40.0,1.0,0.0,0.0,62.0,1.0,0.0,0.0,2.0,4.0,30.9,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,24.0,1.0,0.0,4.0,3.0,48.0,1.0,0.0,1.0,114.0,1.0,0.0,0.0,3.0,4.0,57.5,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,13.0,1.0,1.0,3.0,3.0,46.0,1.0,0.0,1.0,62.0,1.0,1.0,1.0,1.0,5.0,31.2,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,13.0,1.0,0.0,3.0,3.0,47.0,1.0,0.0,0.0,74.0,1.0,1.0,1.0,1.0,2.0,37.9,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,24.0,1.0,0.0,4.0,3.0,56.0,1.0,0.0,0.0,151.0,1.0,0.0,1.0,1.0,2.0,75.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,2.0,1.0,1.0,4.0,3.0,44.0,1.0,0.0,0.0,126.0,0.0,0.0,0.0,3.0,3.0,62.6,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,7.0,1.0,1.0,4.0,3.0,50.0,0.0,0.0,1.0,141.0,0.0,1.0,1.0,3.0,1.0,71.1,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,23.0,1.0,0.0,3.0,3.0,48.0,0.0,0.0,0.0,64.0,1.0,0.0,1.0,1.0,1.0,31.6,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,0.0,0.0,4.0,3.0,46.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0,2.0,4.0,49.4,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,10.0,0.0,1.0,4.0,3.0,55.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,1.0,37.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,2.0,0.0,0.0,4.0,3.0,47.0,1.0,0.0,1.0,195.0,0.0,1.0,0.0,4.0,5.0,96.4,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,9.0,1.0,0.0,4.0,3.0,50.0,0.0,0.0,1.0,141.0,1.0,1.0,0.0,3.0,1.0,69.7,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,18.0,1.0,1.0,4.0,3.0,45.0,1.0,0.0,1.0,86.0,0.0,1.0,0.0,4.0,2.0,42.5,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,6.0,1.0,1.0,2.0,2.0,58.0,0.0,0.0,0.0,41.0,1.0,0.0,1.0,2.0,1.0,20.4,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,2.0,2.0,39.0,1.0,0.0,0.0,40.0,1.0,0.0,1.0,1.0,4.0,19.7,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,11.0,1.0,1.0,4.0,3.0,72.0,1.0,0.0,1.0,103.0,0.0,0.0,0.0,2.0,2.0,50.6,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,9.0,1.0,1.0,4.0,3.0,53.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,4.0,1.0,48.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.0,1.0,0.0,3.0,3.0,47.0,0.0,0.0,1.0,70.0,1.0,0.0,1.0,4.0,1.0,35.3,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,22.0,1.0,1.0,4.0,3.0,49.0,1.0,0.0,0.0,316.0,0.0,1.0,1.0,3.0,2.0,74.4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,27.0,1.0,1.0,4.0,3.0,48.0,0.0,0.0,0.0,261.0,9.0,1.0,1.0,4.0,3.0,75.5,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,2.0,1.0,1.0,4.0,3.0,49.0,1.0,0.0,1.0,107.0,0.0,0.0,1.0,4.0,5.0,53.2,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,31.0,0.0,0.0,3.0,3.0,51.0,1.0,0.0,0.0,73.0,0.0,0.0,0.0,2.0,2.0,36.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,18.0,1.0,1.0,4.0,3.0,66.0,0.0,0.0,1.0,81.0,1.0,1.0,1.0,2.0,1.0,41.9,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,21.0,1.0,0.0,4.0,3.0,45.0,0.0,0.0,0.0,123.0,1.0,1.0,0.0,3.0,1.0,62.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,20.0,1.0,1.0,4.0,3.0,47.0,1.0,0.0,1.0,324.0,1.0,1.0,1.0,4.0,4.0,72.4,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,14.0,1.0,1.0,4.0,3.0,45.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,2.0,4.0,49.2,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3.0,18.0,0.0,1.0,4.0,3.0,59.0,1.0,1.0,0.0,209.0,1.0,0.0,0.0,2.0,2.0,76.8,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,11.0,0.0,0.0,4.0,3.0,45.0,1.0,1.0,0.0,242.0,1.0,0.0,0.0,3.0,4.0,76.1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
